,WALCL
2018-11-21,-0.00962042492217563
2018-11-28,-0.0022010480682492783
2018-12-05,-0.0027192266646451912
2018-12-12,0.0005553953125989608
2018-12-19,-0.0009886709886952616
2018-12-26,-0.002117181004845037
2019-01-02,-0.004243421734097197
2019-01-09,-0.0004473230379034021
2019-01-16,-0.0016083181052728435
2019-01-23,-0.0007390304218155563
2019-01-30,-0.001823729008837205
2019-02-06,-0.003304727464332302
2019-02-13,0.0005167117631881268
2019-02-20,-0.01173843054147028
2019-02-27,-0.0017169414512654413
2019-03-06,-0.001373663248605439
2019-03-13,0.0006107779447930284
2019-03-20,-0.0022209888329012273
2019-03-27,-0.0018011298867346426
2019-04-03,-0.005096368635356896
2019-04-10,0.0003239208731553589
2019-04-17,-0.0012599429952118157
2019-04-24,-0.000904314256104044
2019-05-01,-0.009870169067493606
2019-05-08,0.0006489412141803541
2019-05-15,-0.007081923096828646
2019-05-22,-0.0011168667175915914
2019-05-29,-0.002331728512244169
2019-06-05,-0.000986870085103675
2019-06-12,0.0006001870893115324
2019-06-19,-0.0015438064894066628
2019-06-26,-0.004484266264356052
2019-07-03,-0.003565180022647496
2019-07-10,0.0004824182250473541
2019-07-17,-0.0018176223018002702
2019-07-24,-0.0012281343599553907
2019-07-31,-0.006418453435951932
2019-08-07,0.0006457121276852718
2019-08-14,0.001182679735679315
2019-08-21,-0.005602537484962866
2019-08-28,-0.0013076740524819996
2019-09-04,0.0004153452304453964
2019-09-11,0.0021683194704920083
2019-09-18,0.019706015716685954
2019-09-25,0.003380763267879061
2019-10-02,0.022584539220787292
2019-10-09,0.001044607940238862
2019-10-16,0.004172596058555911
2019-10-23,0.0005618026526779119
2019-10-30,0.012799286656532516
2019-11-06,0.004868939369970349
2019-11-13,0.0020869701818497788
2019-11-20,-0.004365620712285079
2019-11-27,0.005598345168106533
2019-12-04,0.0031584402373905363
2019-12-11,0.007301666381353655
2019-12-18,0.010096844457855525
2019-12-25,0.006874705416034743
2020-01-01,0.0019270400294146839
2020-01-08,-0.005786753653191923
2020-01-15,0.0063194817076457355
2020-01-22,-0.007195141884032807
2020-01-29,0.0013782397016210979
2020-02-05,0.0036250073807213568
2020-02-12,0.0038283055491064033
2020-02-19,-0.0026618773886202263
2020-02-26,-0.0031050873984757033
2020-03-04,0.019731254268528176
2020-03-11,0.016462562695641836
2020-03-18,0.07939493566912148
2020-03-25,0.11826647294195425
2020-04-01,0.10081452277134773
2020-04-08,0.045664049720326005
2020-04-15,0.04574652898753939
2020-04-22,0.03172333636202218
2020-04-29,0.012516996622920828
2020-05-06,0.009791405341447401
2020-05-13,0.031170142227630038
2020-05-20,0.014749021699403286
2020-05-27,0.008498078744407778
2020-06-03,0.00952166252697495
2020-06-10,0.0005189005703289951
2020-06-17,-0.010410630588815195
2020-06-24,-0.0017476208144771022
2020-07-01,-0.010398251651494661
2020-07-08,-0.012681511964906633
2020-07-15,0.00545964703068158
2020-07-22,0.0008835512177984839
2020-07-29,-0.002260061432965088
2020-08-05,-0.0005462684066888102
2020-08-12,0.0017320612674858182
2020-08-19,0.007640404941986034
2020-08-26,-0.0028882129318397176
2020-09-02,0.0038655350744623007
2020-09-09,-0.0009806028769894226
2020-09-16,0.0076534170274626945
2020-09-23,0.004052377000821394
2020-09-30,-0.005234479547125304
2020-10-07,0.002621230140903208
2020-10-14,0.01079394638853337
2020-10-21,0.0036066138921899693
2020-10-28,-0.004322811428814077
2020-11-04,0.001562244157391035
2020-11-11,0.002503054423272033
2020-11-18,0.009385651875458478
2020-11-25,-0.0036792309041810967
2020-12-02,0.0008219466579753032
2020-12-09,0.0027990200417704614
2020-12-16,0.01642377856035715
2020-12-23,0.005613617465241916
2020-12-30,-0.005510534083665419
2021-01-06,-0.0038837563172862133
2021-01-13,-0.00011466531953097103
2021-01-20,0.010980447176924812
2021-01-27,-0.001351699154811925
2021-02-03,0.0007656833841469535
2021-02-10,0.004258725469343361
2021-02-17,0.01535761706081118
2021-02-24,0.004318735470205226
2021-03-03,-0.0043025924867716725
2021-03-10,0.0029565155632145235
2021-03-17,0.01487645751113753
2021-03-24,0.003388802713240935
2021-03-31,-0.003976223729614148
2021-04-07,0.0025839951979591547
2021-04-14,0.010866069506572984
2021-04-21,0.0035665347489590715
2021-04-28,-0.005125793899402709
2021-05-05,0.003787208896625316
2021-05-12,0.0025799909190933334
2021-05-19,0.011707973992862719
2021-05-26,-0.0024442678434244414
2021-06-02,0.004061057990117689
2021-06-09,0.002092645352078648
2021-06-16,0.013976990621676677
2021-06-23,0.0046625754493039295
2021-06-30,-0.002892498034571034
2021-07-07,0.0023774273287440195
2021-07-14,0.012746389862817509
2021-07-21,0.0047291867741119376
2021-07-28,-0.0023152721467614157
2021-08-04,0.0016528380981188917
2021-08-11,0.002678353445789483
2021-08-18,0.010294097014201142
2021-08-25,-0.001181984961791116
2021-09-01,0.0019697983508031314
2021-09-08,0.0009745915636685254
2021-09-15,0.010883785038419802
2021-09-22,0.0048474011937624795
2021-09-29,-0.00494079192912622
2021-10-06,0.0018981779187861036
2021-10-13,0.001995872712868163
2021-10-20,0.0098559482226932
2021-10-27,-0.001023531021084878
2021-11-03,0.0021820034654567166
2021-11-10,0.010238639323691956
2021-11-17,0.001367279082929329
2021-11-24,0.0007836725048857573
2021-12-01,-0.0036197462662279634
2021-12-08,0.0016311941652311646
2021-12-15,0.010578250879289541
2021-12-22,0.0038557852078202615
2021-12-29,-0.00376511553917247
2022-01-05,0.000942865409196969
2022-01-12,0.002570014093734585
2022-01-19,0.009011784520790656
2022-01-26,-0.0008290690641281628
2022-02-02,0.0014352340521153195
2022-02-09,0.0005405825759403626
2022-02-16,0.003712851758633562
2022-02-23,0.001916682547506099
2022-03-02,-0.0026551411627231403
2022-03-09,0.0007064752797667495
2022-03-16,0.004876345329023479
2022-03-23,0.0009117710398705015
2022-03-30,-0.002830453671432309
2022-04-06,5.035039963274812e-05
2022-04-13,0.0031162262730006773
2022-04-20,-0.001075366239795983
2022-04-27,-0.0018610738507369717
2022-05-04,8.646933355649367e-05
2022-05-11,0.0002277152763632273
2022-05-18,0.0004349307360307364
2022-05-25,-0.003540505728086174
2022-06-01,8.626235056041764e-05
2022-06-08,0.0003593276977156279
2022-06-15,0.001587167293937597
2022-06-22,0.0002155958171137229
2022-06-29,-0.0023300232040881497
2022-07-06,-0.002437688102634894
2022-07-13,0.0004515475305204575
2022-07-20,0.00037605900500992107
2022-07-27,-0.0010353463924381856
2022-08-03,-0.0017319819260688263
2022-08-10,0.0005089626768075561
2022-08-17,-0.003313914217351055
2022-08-24,0.00018913974127521271
2022-08-31,-0.0028672579026647327
2022-09-07,-0.0004183926462921761
2022-09-14,0.0011733681471479684
2022-09-21,-0.0018082041074851674
2022-09-28,-0.002411374675336475
2022-10-05,-0.004160050477802102
2022-10-12,-9.590123816849427e-06
2022-10-19,-0.001719373525993717
2022-10-26,-0.002385297482732085
2022-11-02,-0.005312668386721953
2022-11-09,0.0002323148595859692
2022-11-16,-0.006156335030162552
2022-11-23,-0.0004905198158766666
2022-11-30,-0.004279219914453236
2022-12-07,-0.00021447738752478074
2022-12-14,7.899267795608012e-05
2022-12-21,-0.002216258783370506
2022-12-28,-0.0015473624197532843
2023-01-04,-0.005128216968168786
2023-01-11,0.0001361070654599672
2023-01-18,-0.0023000869201457164
2023-01-25,-0.002179533912995524
2023-02-01,-0.004371355161627122
2023-02-08,0.0002085484849292385
2023-02-15,-0.006016854163361174
2023-02-22,-0.0003073903058616878
2023-03-01,-0.005083890902492172
2023-03-08,0.0003115939530431433
2023-03-15,0.03498464109765109
2023-03-22,0.010877506299383555
2023-03-29,-0.003193286278872165
2023-04-05,-0.008485068434554321
2023-04-12,-0.002039406450901282
2023-04-19,-0.002502781980140867
2023-04-26,-0.003555021801577851
2023-05-03,-0.006887566879536067
2023-05-10,-0.0001148937930448568
2023-05-17,-0.005454920156376275
2023-05-24,-0.002427631783946893
2023-05-31,-0.005992251127681314
2023-06-07,0.0004138256944425933
2023-06-14,-0.00011944463266644334
2023-06-21,-0.0031358114642543455
2023-06-28,-0.002532005533547377
2023-07-05,-0.005120682066610982
2023-07-12,-0.0001673974491165353
2023-07-19,-0.002699942351515716
2023-07-26,-0.0037786939854438373
2023-08-02,-0.004447394545243455
2023-08-09,0.00017995730174824587
2023-08-16,-0.007645154311976654
2023-08-23,-0.0008180638674968321
2023-08-30,-0.002183221408989411
2023-09-06,-0.002465445516392606
2023-09-13,-0.000313454915831457
2023-09-20,-0.009265042627445652
2023-09-27,-0.0027487585441203777
2023-10-04,-0.005800548491111002
2023-10-11,-0.0004686998367642303
2023-10-18,-0.0023785649382297436
2023-10-25,-0.003198287278157963
2023-11-01,-0.005219323478948823
2023-11-08,-0.0007595683173899914
2023-11-15,-0.00583070382165829
2023-11-22,-0.0005346284686762459
2023-11-29,-0.0018798030185891434
2023-12-06,-0.007565605535514663
2023-12-13,0.00028183845958373865
2023-12-20,-0.002005092749447712
2023-12-27,-0.0014616980010586644
2024-01-03,-0.004125951322780708
2024-01-10,0.0007399920195734211
2024-01-17,-0.0016886226949583971
2024-01-24,0.00045456408719424246
2024-01-31,-0.006154708214044291
2024-02-07,0.00015411405938614564
2024-02-14,0.0003372382161366261
2024-02-21,-0.006860242406935058
2024-02-28,-0.0018318773609404815
2024-03-06,-0.003832750293453202
2024-03-13,0.00041270949537697277
2024-03-20,-0.0036690288847687214
2024-03-27,-0.003948112103232759
2024-04-03,-0.00605470904605987
2024-04-10,-0.0001857809803542665
2024-04-17,-0.004401879904545325
2024-04-24,-0.0004149125461161418
2024-05-01,-0.005412847484771888
2024-05-08,-0.0012321383314954915
2024-05-15,-0.006704496762960588
2024-05-22,-0.0006444881356379994
2024-05-29,-0.002090938807461029
2024-06-05,-0.003938380356769855
2024-06-12,0.00045292136773866787
2024-06-19,-0.0008864684325473604
2024-06-26,-0.002952147330645971
2024-07-03,-0.0013344237095527234
2024-07-10,0.00035429476157666784
2024-07-17,-0.0021939646250483946
2024-07-24,-0.0003874091520597034
2024-07-31,-0.0037631148077963417
2024-08-07,-0.0004368227879449904
2024-08-14,0.00033888518247948696
2024-08-21,-0.005271271994356397
2024-08-28,-0.0023436563139735966
2024-09-04,-0.0014991778826161095
2024-09-11,0.0003421526467128899
2024-09-18,-0.0008245139821063674
2024-09-25,-0.0040986171035974905
2024-10-02,-0.004690889542724008
2024-10-09,-1.2062071419904896e-05
2024-10-16,-0.0010728289378576505
2024-10-23,-0.0014039687018847502
2024-10-30,-0.0022670543954106392
2024-11-06,-0.002740048698186115
2024-11-13,-0.003895171078285742
2024-11-20,-0.006245431394708234
2024-11-27,-0.00268872436511991
2024-12-04,-0.0013496157788956964
2024-12-11,0.00024040636621336375
2024-12-18,-0.001182724185051498
2024-12-25,-0.0004891365400396808
2025-01-01,-0.004872755876201396
2025-01-08,0.00015511403940848822
2025-01-15,-0.0028469533003026015
2025-01-22,-0.00033806948015602245
2025-01-29,-0.0019888729925323645
2025-02-05,-0.0010640452431420755
2025-02-12,0.00037843735478659823
2025-02-19,-0.004586850566269618
2025-02-26,-0.0023959977902858753
2025-03-05,-0.0013809206087262993
2025-03-12,0.0004153492851948215
2025-03-19,-0.0005310918590399893
2025-03-26,-0.0023308733318980757
2025-04-02,-0.0024957481942422532
2025-04-09,0.0005894043588501319
2025-04-16,-4.504059563181784e-05
2025-04-23,-2.7203718616419792e-05
2025-04-30,-0.0026276776113043354
2025-05-07,0.00024023547961427028
2025-05-14,0.000354733585167466
2025-05-21,-0.0036627420929722376
2025-05-28,-0.002317324006591903
2025-06-04,-5.3798371061120065e-05
2025-06-11,0.0006396984796452898
2025-06-18,0.0005840602623958802
2025-06-25,-0.002826298551381612
2025-07-02,-0.0003906379653990655
2025-07-09,0.00034740806759536724
2025-07-16,-0.00039621100292741573
2025-07-23,-0.00023398684554010174
2025-07-30,-0.0022761914396109972
2025-08-06,-0.000261227888488591
2025-08-13,0.00041732979098263456
2025-08-20,-0.0038003277521205803
2025-08-27,-0.00227367039467552
2025-09-03,-0.00019885721534329548
2025-09-10,0.0005891869156524621
2025-09-17,0.0003988025684282803
2025-09-24,-3.0566712911905825e-05
2025-10-01,-0.0032247350784935236
2025-10-08,0.0005609377155657569
2025-10-15,0.0008552188241086611
2025-10-22,-0.0010497508659099708
2025-10-29,-0.0003793097291531211
2025-11-05,-0.002173595735795786
2025-11-12,0.0011753800468436992
2025-11-19,-0.003833666204386077
2025-11-26,-0.00043699498898952527
2025-12-03,-0.002542444180614112
2025-12-10,0.0005387346016565431
2025-12-17,0.0026813974718109534
2025-12-24,0.003709827568567192
2025-12-31,0.008983221540114883
2026-01-07,-0.010143099564455582
2026-01-14,0.0012311387489010173
2026-01-21,0.00043748120895692466
2026-01-28,0.0004536845549036883
2026-02-04,0.0027803151231307055
2026-02-11,0.002490572442820138
2026-02-18,-0.0013579862188812797
2026-02-25,6.0783876142167514e-05
2026-03-04,0.002280051167895536
2026-03-11,0.0026289562643384556
2026-03-18,0.001442609763156355
2026-03-25,0.00018357858101047952
2026-04-01,0.0027276211444640097
2026-04-08,0.0027715930755771723
2026-04-15,0.001764982863958764
2026-04-22,0.0002569127319755893
2026-04-29,-0.0011141635279301454
2026-05-06,0.0014251140881036406
2026-05-13,0.002827355671875864
